Pendulum
t	alpha	ω	θ	α	x	y	v_{x}	v_{y}	a_{x}	a_{y}
0.7666666666666665	5.985788468171009	6.607373624915169	-0.08621886438941315	-4.207616554907828	0.1936053239425127	-0.0167339166644922	0.12718082897291547	1.2685545389406792	-7.89955416819669	0.15593285696031398
0.8	-5.285385271232644	6.341078055610426	0.13476670085160847	-11.461254650821408	0.19336143508519074	0.0262175970815805	-0.13348407993186787	1.2202347935053703	-7.115785758580235	-2.8170919666598064
0.8333333333333335	-15.373056263378245	5.7945559861405025	0.33651967265128396	-17.367949203884965	0.1847063852803881	0.06461506956919955	-0.3509903807170344	1.0700688647804564	-5.471845410185301	-5.131110824314839
0.8666666666666665	-24.037269518371915	5.198931101458949	0.5210704332609739	-20.504136640616053	0.1699620763707219	0.0975555214002774	-0.4983445054791567	0.8799923404962849	-2.8320582183552676	-5.927708403599363
0.9	-31.00533144706946	4.4296854903553475	0.6831150794152132	-26.248216094416122	0.15148341824844438	0.12328122560228488	-0.544201395882341	0.6701752673524644	0.20198329223542594	-6.159920805794032
0.933333333333333	-36.197247674495856	3.451958215482059	0.8163827992846632	-33.24023150902662	0.13368198331189918	0.14223387255710823	-0.48148297287242786	0.46986569747108003	3.1946441010321194	-5.8647177134824275
0.966666666666667	-39.69077637485496	2.2176352953613927	0.9132456271140182	-38.40607422179498	0.11938455339028237	0.15460560543369034	-0.33156711904350167	0.27870987847917833	5.100405661404359	-5.510559549810426
1.0	-41.550280159985824	0.8674791161177631	0.9642251523087567	-39.36687283333989	0.11157750870899893	0.16081453112238692	-0.13528141998801121	0.10219533648966564	5.877453855660113	-4.961389707380898
1.033333333333333	-42.058827226408205	-0.4097189397789611	0.9710775681885352	-37.20312419006963	0.11036579205774835	0.1614186278663346	0.060749316095250076	-0.05274073820365744	5.682635699252803	-4.527800508687721
1.0666666666666664	-41.34666679473637	-1.6103488363891134	0.9369105563234927	-34.56884570422388	0.11562746311534897	0.15729848190880974	0.244756070284783	-0.1973581801114967	4.953616077086785	-4.547050504970183
1.1	-39.305534621483424	-2.718904179410933	0.8637209790959269	-29.32534900323184	0.12668286341006738	0.14826141585890146	0.393163223203694	-0.3548622516864608	3.4125952109285533	-4.658130767347304
1.1333333333333335	-35.72892239255555	-3.582602626202987	0.755650277696096	-24.710748054070105	0.14183834466226206	0.1336409984630455	0.47457473143669227	-0.5109576099680353	1.5160306041794824	-5.0264286583701345
1.1666666666666665	-30.789442071755758	-4.330605274669103	0.6248808040157287	-19.936434909336217	0.15832117883918004	0.11419757519436596	0.49155348871626153	-0.6842431341375678	-0.7269416774829406	-5.1301586431366175
1.1999999999999995	-24.08621814335765	-4.949321861376589	0.4669432593848255	-13.880212937477356	0.1746085772433458	0.08802478952054144	0.43070403195454304	-0.8606870821895856	-2.898942847547213	-4.378182822459867
1.2333333333333334	-16.051715454554014	-5.245882123913289	0.29492601325728834	-6.400315106605251	0.18703478096948303	0.056818436381726733	0.2934895291907877	-0.9773888881018103	-4.599015116304703	-2.657572837243421
1.2666666666666666	-7.25081341354805	-5.365355945972183	0.11721778445727066	1.6719399493808407	0.19417454585606517	0.022865530313753712	0.12277985887344023	-1.0363113113308053	-5.082411021064461	-0.3201511494944339
1.3	1.9304587908118507	-5.165406834518582	-0.06276438314085717	9.461544738692847	0.195220104894379	-0.012268984373660419	-0.048690990899983855	-1.004926436468131	-4.749537620109959	2.0041380309048904
1.3333333333333335	10.302911776689694	-4.696403406169167	-0.22714267117730258	16.343448104717318	0.19092847979606617	-0.044129565450788444	-0.19430538332434022	-0.8948487574508763	-3.3828391079439544	3.8355965184212595
1.3666666666666665	17.660877886795852	-4.094566410947998	-0.37585794355213387	20.559135300193176	0.18226641267275637	-0.07192556820371865	-0.2788015873841921	-0.7506989687954109	-1.5469199184197622	4.704080805156674
1.4	23.566972776217792	-3.3136746335094087	-0.5001137652405014	25.944674014730538	0.1723417073037867	-0.09417616337048235	-0.29401216540794256	-0.5788534869204868	0.5414214020431402	5.299435912545373
1.4333333333333331	27.98648822693653	-2.3741270848512057	-0.5967695857860944	29.063278615354022	0.16266560164556024	-0.11051580066508443	-0.2453541744344323	-0.3972330231890437	2.0835101768276707	5.33317610993262
1.466666666666667	30.76933848380406	-1.3555429485221302	-0.6583889042305828	29.987301944016142	0.15598476234149108	-0.12065836491641879	-0.15000957410348092	-0.2212734993499084	3.0100034191080636	5.070988181284401
1.5	32.15015220789336	-0.3783495023773631	-0.68713911568757	30.211580367630354	0.15266496337199484	-0.12526736728841165	-0.04456283914383648	-0.05992366518573059	3.434432927367705	4.865821775752354
1.533333333333333	32.261479591819416	0.6488776602557657	-0.6836122043890734	30.192253760849653	0.15301390639856868	-0.12465327592880077	0.0778479116301625	0.10173930722267172	3.4304968648351992	4.86777684772879
1.5666666666666664	30.915660280865733	1.6544004609892864	-0.6438806050038525	27.870435304211025	0.15785482414733895	-0.11848474680690024	0.1892392883880221	0.2656882674822876	2.6777296137837823	4.796197581958587
1.6	28.18098149597048	2.5058792927177347	-0.5733188403231203	22.05739461839782	0.16562985895777024	-0.10694072476331495	0.2560546837300053	0.42183369641622503	1.2873251352540347	4.255179313220732
1.633333333333333	24.09185176231073	3.135594989877057	-0.47682198548933685	17.309046459123035	0.17492513639600596	-0.09036250037915189	0.27573507431970684	0.5516635783078307	-0.11727556982021049	3.7829388721560178
1.666666666666667	18.99444269875029	3.6359183419316845	-0.36427917433131585	12.349627219925129	0.1840121972457507	-0.07016315287612612	0.24765198441014363	0.6696635540167956	-1.4550923828509275	3.0579471462654504
1.7	12.777358513164437	3.9858069146349346	-0.23442742936055713	7.022305824126342	0.19143526869001556	-0.045718263444698704	0.1783747647789729	0.761885392969667	-2.492163410265565	1.9696939726010192
1.733333333333333	5.997554903691543	4.09068013109511	-0.09855871335565627	0.8152708712390495	0.1959038482310155	-0.019370793344815507	0.08011709620349881	0.7988317240986054	-3.0534367084549756	0.4588767254534336
1.766666666666667	-0.9616489034787102	4.040673707597867	0.03828457937911858	-4.332147503671738	0.19677640843691555	0.007537184828541987	-0.026712521560818544	0.7928570125054951	-2.948856305149587	-0.9093392168172876
1.8	-7.71380427873674	3.8056589894916484	0.1708195338175366	-10.102023800401179	0.19412301346029423	0.03348634082221785	-0.11834418546580304	0.738595770103332	-2.3222593770278124	-2.334422912280243
1.833333333333333	-13.812201833947185	3.366194164077395	0.2919951786785592	-15.294624843329387	0.18888679607252865	0.05677690283543024	-0.1815488199710236	0.6367428877690152	-1.2731273049465932	-3.4286805571622994
1.866666666666666	-18.893698751741123	2.7789349494207345	0.39523247808936063	-18.88416010357974	0.1820197587955595	0.07593586667348512	-0.2048410940900469	0.5076024179551721	-0.03237925598915155	-3.9493297368908844
1.9	-22.83538340876136	2.1055261415835065	0.47725750863994204	-22.47465675037102	0.17523072313319213	0.0906170640324418	-0.18285259779420507	0.3727820711904607	1.3346134579141053	-4.229416641840755
1.933333333333334	-25.626819354817474	1.2903009181821326	0.5356008875282638	-24.356795853159745	0.16982958560927888	0.1007880047528496	-0.11657940633998473	0.22705952239200755	2.098644855253109	-4.3085157201653965
1.966666666666667	-27.02995952154246	0.4547128259154656	0.5632775698520848	-24.108400284796065	0.16745876271052643	0.10575436552524248	-0.037704288215735945	0.08241763790403904	2.22943588052026	-4.214320298554482
2.0	-27.327905970375426	-0.30381625366388043	0.5659150759226279	-23.102541763975864	0.16731596639489651	0.10628251394645222	0.030181219397116123	-0.052062420990875394	2.1421214249357647	-4.047795770303055
2.033333333333333	-26.52874212218958	-1.0844061615398668	0.5430231529411595	-21.62425200738706	0.1694708440036675	0.10228353745918412	0.10448534933852163	-0.18765721884388767	1.892874203281864	-3.8372210783870377
2.066666666666666	-24.51322415918625	-1.764055190142682	0.49362133181997087	-17.265456758882106	0.17428165635079787	0.09377203269019313	0.16051839179291832	-0.30974427934303633	1.1337442510396472	-3.2348172372215873
2.1	-21.52087652518572	-2.2325580840614774	0.4254194735983137	-12.866271446439928	0.1801720701231954	0.08163391883631493	0.17871744133867049	-0.40355445915179744	0.1914694253627206	-2.6758474324273096
2.133333333333333	-17.81484718901875	-2.607838859890898	0.3447841262158719	-10.533780427367033	0.1861961524400426	0.06686840208007322	0.17268995568911533	-0.4855409013356881	-0.6064493970883179	-2.3819047564111253
2.166666666666667	-13.368478307612431	-2.9414178282000325	0.25156354960558663	-7.124532654165841	0.19168473383580317	0.049264525413935445	0.13932496960036658	-0.5637866025999964	-1.2324245768019766	-1.7422396970848384
2.2	-8.283718137249112	-3.0958368629963613	0.1486896043358678	-1.5286550828656085	0.19548448374673386	0.02928262857340641	0.08813228590611055	-0.6050067016402471	-1.6508670841800377	-0.5455132545455493
2.233333333333333	-3.034464560872172	-3.0353986271529294	0.04517442540583133	3.5029622832551643	0.19756021956287714	0.008930745304586152	0.030094283978958435	-0.598383107327339	-1.6698978372980098	0.6027753392647464
2.266666666666667	2.0311920177930443	-2.856469026099026	-0.05367030414099477	7.13855704484159	0.19749076934533108	-0.010609578581749601	-0.02536731652227839	-0.5637581114811621	-1.4548989172912297	1.4500699651047428
2.3	6.732897340889618	-2.564546369384335	-0.14525684300077102	10.82397005070367	0.19586906512805854	-0.0286531287941581	-0.06641672452764547	-0.5025698901417816	-0.8846647842589805	2.2429758681521017
2.333333333333333	10.802955560844225	-2.13354587493684	-0.2246400620999487	14.39348831819255	0.19306298771015476	-0.04411423792453473	-0.08585556127545513	-0.41354954439038744	-0.24692157983981752	2.9291613005029355
2.3666666666666663	14.022721112561243	-1.6009508684704954	-0.2874932346632265	16.62068883223512	0.19014536104302823	-0.056223098420183804	-0.08165710272080254	-0.3065602828519832	0.3458040673984258	3.3011113088682578
2.4	16.287892219696992	-1.021683538842504	-0.33137011999798205	17.991606709893553	0.18761918086210125	-0.06455159011466705	-0.06274780869738278	-0.1926319520309866	0.8413788589817146	3.464483170074336
2.433333333333334	17.598130030544027	-0.404128966459963	-0.35560547058606123	18.345065375561344	0.18596217379653598	-0.06906522855558311	-0.026057870914989272	-0.07585403186255896	1.1607196517508942	3.447064698374762
2.466666666666667	17.876540255723608	0.2099110503231049	-0.358312051095313	17.90227833297245	0.1858819894677686	-0.06960852557217095	0.016787008180736748	0.038224382723334956	1.1536988883182935	3.3602025778340785
2.5	17.21932789631212	0.785724835763759	-0.34161140056452105	16.62421665068033	0.18708130767525175	-0.0665169363740275	0.050837499925456074	0.14741943178824626	0.8619374710147563	3.187650642453513
2.533333333333333	15.63059777429523	1.3220096815327809	-0.30593039537772926	13.659856881743199	0.18927115612946568	-0.059780563452954516	0.0744956708404123	0.25150654812176043	0.4202541862094877	2.6923548680814853
2.566666666666666	13.162437367817061	1.7083395834966106	-0.2534774217956699	7.986718974018887	0.1920476857312792	-0.04974983316591031	0.07975243606133914	0.32918114600444814	-0.07343031360087947	1.6400502947451998
2.6	10.15310321209467	1.8552768097012775	-0.1920410898112882	4.597867542315379	0.1945879852002216	-0.037835153719324666	0.06844050988382658	0.3613057673451185	-0.4474374658187055	1.0026256369603834
2.633333333333333	7.061451140755934	1.9826419485499247	-0.12979230114891768	3.5073356932019664	0.19661038639020087	-0.025662782009569007	0.049767680129691814	0.38960033346757866	-0.664083895047618	0.7754676350584646
2.666666666666667	3.5566295618934385	2.117460536144121	-0.05986495990795948	0.40410798152887367	0.19790583054220104	-0.011861798154819303	0.02425010488786994	0.4187559704776502	-0.7513463723918089	0.1293036366773514
2.7	-0.08712741723884038	2.0160350635968327	0.011371734594025087	-3.79233094485569	0.19822706004939225	0.0022542826889412892	-0.0013674680958972775	0.39950627302467623	-0.7413192712782387	-0.7506797015032189
2.733333333333333	-3.3381869577689383	1.8357083452961889	0.07453737766516134	-5.618667952557209	0.19781466600247458	0.014771953380158853	-0.024495695925842383	0.36297824507922666	-0.5798350667706427	-1.146848356877572
2.766666666666667	-6.374388853322196	1.6586489596120253	0.13375229094710472	-8.139319446658337	0.19659401365433607	0.0264528323608898	-0.04125311758334143	0.32633084771149706	-0.2322904678619732	-1.6392893922149756
2.8	-9.038494353880152	1.3020154914846729	0.18511397497263005	-11.49609092764851	0.19506445816358517	0.036527343227592046	-0.04036274678738295	0.2553052696781421	0.09491339662408305	-2.2891408070487733
2.833333333333333	-10.908344828359544	0.8686261408586545	0.2205533237127487	-11.951903375979334	0.19390316386851056	0.04347318367276576	-0.03295454381269702	0.16933260580552342	0.2547449268986343	-2.3653511774931553
2.8666666666666663	-12.107777387216318	0.5075439672134147	0.2430223843632068	-10.60879119764797	0.19286748857607203	0.04781618361462692	-0.024560483531857698	0.0978051472161947	0.3933604784014332	-2.068445795885263
2.9	-12.750815922272103	0.16651606151234527	0.2543895881936431	-10.915455317843067	0.19226579829972004	0.04999352682051206	-0.006753628285296686	0.03243084219239384	0.5494324920271694	-2.098467735217373
2.933333333333334	-12.830967805226065	-0.21644095302780292	0.2541234551306967	-10.891953286510532	0.1924172466903856	0.049978239760786525	0.013138285172358167	-0.04105019766356465	0.4775930255981575	-2.1115161084189773
2.966666666666667	-12.219760513821535	-0.5730763607704815	0.23996019132512286	-9.626489737855977	0.19314168397787726	0.047256846976274414	0.025403381600791818	-0.11103672373460989	0.2816039650924951	-1.896877044678473
3.0	-11.097307537290197	-0.8520754110377022	0.21591836441266496	-7.527825192866443	0.19411080546377166	0.04257579151181262	0.03140031462410811	-0.1663988287027665	0.12163791663261365	-1.4965727342582302
3.033333333333333	-9.520016009716377	-1.0776097988530016	0.18315516392260958	-5.413140993007943	0.1952350382861511	0.036163591729423405	0.033662261761331504	-0.21132038228412678	0.01152782900525361	-1.0821249553473582
3.066666666666666	-7.5939003933250975	-1.2151988610388231	0.14407771115579893	-2.397076168332199	0.19635495624786045	0.028487766026204342	0.03204040986105417	-0.2389999788375862	-0.09097150390676449	-0.4904782855477615
3.1	-5.484397539039742	-1.238876881022951	0.10214190652002113	1.9381107448318138	0.1973710656102214	0.02023025980691756	0.027577026204991587	-0.24429421947824909	-0.25317934892831284	0.36137954761360197
3.133333333333333	-3.3893178872071017	-1.092543771898444	0.06148591908760194	3.634369562160684	0.19819342466152653	0.012201484727654255	0.015818487173983944	-0.21620402167661656	-0.3445088231450934	0.6995143257793398
3.166666666666667	-1.7239144355169205	-0.9633040643598384	0.029305655060124634	2.725454143506472	0.19842563142182032	0.005816658361809668	0.0030545360056109306	-0.19115960179047828	-0.2688192780063844	0.5310464787667103
3.2	-0.0880671856239243	-0.9325070186283447	-0.0027343518697212563	2.9454363173087232	0.1983970603952339	-5.424887250444765E-4	-0.0018184707779903527	-0.1850337158228007	-0.107233689886441	0.5853728771439148
3.233333333333333	1.4807940659373608	-0.777140351216647	-0.032861479515097713	7.150315863723841	0.198304400036621	-0.006518922693043605	-0.00368143256129519	-0.15414250223233966	-0.04753835096635695	1.4214214851443447
3.266666666666667	2.6609566784941765	-0.45206852083879046	-0.05454370861749789	9.223914222022962	0.19815163155781415	-0.010818655540533795	-0.005042352152483138	-0.08954220411889612	0.02743336541608844	1.8300078212932263
3.3	3.1660201639835597	-0.1398795121487085	-0.0629993809043505	7.623104990426337	0.19796824322645548	-0.012488402967636703	-0.002310801806162013	-0.0276671553373314	0.06175491103976981	1.5112845922586982
3.333333333333333	3.256246613844797	0.04950793183118023	-0.0638690094274117	5.237698508551954	0.19799757810407	-0.012663132563022539	1.554417254711617E-4	0.009828697500739565	0.07809155457040438	1.0363225871575366
3.3666666666666663	3.082169101962531	0.20345129461166198	-0.05969885211560517	4.426470118215552	0.19797860600815356	-0.011833156467587369	0.0018822365756274806	0.04032028826134693	0.028209176858965245	0.8775379004241334
3.4	2.640368244911747	0.3468919763558183	-0.050305589786634186	3.473138117092947	0.1981230605424452	-0.009975113345599418	0.00302667676880484	0.06872891105796082	0.003049795158353598	0.6886223219971634
3.433333333333334	1.9653330174748442	0.43859807135209844	-0.036572720358550234	2.612721631065512	0.1981803844594072	-0.007251229063723275	0.0014066616632248897	0.08698373241034281	0.05004842234347889	0.5187545624998636
3.466666666666667	1.1954825597713363	0.5126067324227757	-0.021065718363160867	1.2415049508439366	0.19821683798666015	-0.004176197851576524	0.005789640149356952	0.10162319584748683	0.14479338864719452	0.24875012734242016
3.5	0.25213122170584756	0.5347175297652094	-0.0023989381970322063	-0.7648402172793741	0.1985663604693643	-4.763493405576247E-4	0.01220095983352786	0.10618028624685731	0.00636625440250819	-0.14709945056102933
3.533333333333333	-0.6302979681460407	0.455348115472153	0.01458211695451963	-2.7142227362758184	0.19903023530889538	0.0029024878982140123	0.007018647665707413	0.09063481002290606	-0.15558347005604117	-0.5356449356593259
3.566666666666666	-1.3358117950062245	0.34934610061191357	0.02795760283444435	-3.142086380397127	0.1990342703137448	0.005565971327636032	-3.235413465208003E-4	0.0695691780966088	-0.12744610844304546	-0.624819870122925
3.6	-1.8646073098297795	0.24610050538940295	0.03787185699531394	-4.661248723052804	0.199008665885794	0.007540433104654631	-6.380044061396907E-4	0.04901932187270864	0.04573900832526174	-0.9264368911400281
3.633333333333333	-2.2416474536982918	0.05177636538215716	0.04436430319373793	-6.325546169404794	0.19899173668666884	0.00883392611914996	0.0024096316886461177	0.010419760394516588	0.043768152014271325	-1.2592898614197927
3.666666666666667	-2.1471715060567447	-0.1943881981111599	0.04132361468745776	-6.062225167974135	0.19916930799837038	0.008235083797622389	0.0033738916258939343	-0.03863176839695197	0.017949112297949477	-1.2085893024724437
3.7	-1.682084063290384	-0.35343720754437996	0.03140508998632714	-3.0616916451666394	0.19921666279506176	0.006258474892686439	0.002480039376784604	-0.07041453162527275	-0.01576402639767718	-0.6119720236153581
3.733333333333333	-1.0003533411997132	-0.40092761066777904	0.017761134184499334	-0.43990768891312526	0.19933464395682268	0.0035407816892708555	0.002984021157383403	-0.07988826867978026	-0.015817308521138024	-0.08833880286653795
3.766666666666667	-0.32898845208558347	-0.3749029577041137	0.004676582608475121	0.9170291561068306	0.1994155975388873	9.325903140344205E-4	0.0012796561986629243	-0.07474636474781009	-0.08577947250005288	0.18263309246591977
3.8	0.2851641276149713	-0.33861744843991326	-0.007232396329108324	1.382642627180115	0.1994199543700669	-0.0014423092939164217	-0.0025942570367576082	-0.06748498336462647	-0.07172605412498868	0.27669220459304644
3.833333333333333	0.8403103524310387	-0.28492284460814576	-0.017897913954185534	1.7277643735575166	0.19924264706977016	-0.0035664085769406273	-0.004266844611367094	-0.056724983709599254	0.1228595553796557	0.3410724931253528
3.8666666666666663	1.2793104701581812	-0.22030985124363564	-0.026227252636317977	2.6228085048578116	0.19913549806264244	-0.005223974874556336	0.005098737559155323	-0.044090090541748894	0.12175157332765237	0.5197767855908346
3.9	1.627460491866605	-0.11714052721460007	-0.032585237370427955	2.043204186309432	0.19958256290704715	-0.006505747946390528	0.006991934385904683	-0.02358622202343701	-0.16947832356843207	0.4131134223164391
3.933333333333334	1.7140521342393054	-0.06432343297123647	-0.03403662111729144	2.335685770057908	0.19960162702170284	-0.00679638967611873	-0.00799750345545478	-0.012558322507493233	-0.22978454663982123	0.47323955106422205
3.966666666666667	1.8759397192421556	0.008716849089444227	-0.036873466235177066	3.30192071794371	0.19904939601001684	-0.007342969446890113	-0.01069687761564778	0.0020998831474867458	0.11057967530987423	0.6545504594776633
4.0	1.742851308926298	0.17519971022182	-0.033455497844661834	3.0447956008662658	0.1988885018473263	-0.006656397466286379	0.0013880039717523254	0.03487242576401614	0.16524976492625645	0.6006810992255283
4.033333333333333	1.3346390300897306	0.22266025505982248	-0.02519348555372244	2.38429833255944	0.19914192960813362	-0.005018141062622383	0.002050106431286409	0.04427724710859459	-0.11403547799753792	0.47481131160409146
4.066666666666666	1.0194040825730877	0.30168372278694006	-0.01861148084067372	2.391227396308243	0.1990251756094121	-0.0037045809923801354	-0.008040428774570204	0.06013452977359085	-0.14939596525613286	0.4754366835746549
4.1	0.3591393333471163	0.41426031054220835	-0.005081237367926508	1.636361204309716	0.1986059010231623	-0.001009172411049697	-0.00893356261511596	0.08237491748360984	0.06938965844717314	0.32187067845831746
4.133333333333333	-0.3600394077642519	0.4013146295515644	0.009005873195473406	-0.15820820924616125	0.19842960476840435	0.0017870801731938446	-0.0021703612122965605	0.07966664937217303	0.14892506540085648	-0.03288105659658259
4.166666666666667	-1.005508516074177	0.3943821546609624	0.021673071268844712		0.19846121027567584	0.004301937547095236	0.0013129960818231451	0.07834639177124089		
4.2			0.03529801683953782		0.1985171378405259	0.007010172957943317				
